X,Y,OBJECTID,Facility_ID,Facility_Name,Facility_Type_Code,Facility_Type,Map_Symbol,Facility_Type_Detail,Facility_Type_Abbreviation,Licensed_Beds_Total,Telephone,County,Address_Full,LAT,LON,CDPHE_HFEMS_Licensed,Operating_Status,Designation_Level,Date_Data_Updated,Source
533504.346781476,4232142.30380553,247,230662,EDDIE'S HOUSE,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,14,(719) 560-9415,PUEBLO,"1724 SPRUCE ST, PUEBLO, CO 81004",38.236656,-104.617157,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
529038.868633307,4231182.03233825,248,230663,GOLDEN HORIZON,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,14,(719) 564-8110,PUEBLO,"2109 CHAUTARD DR, PUEBLO, CO 81005",38.228157,-104.668221,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
533778.946470624,4236426.58983631,249,230664,GOLDEN VIEW,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,13,(719) 543-7320,PUEBLO,"525 W 9TH ST, PUEBLO, CO 81003",38.275257,-104.613815,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
533679.600093218,4233520.36685433,250,230667,GOLDEN VALLEY ASSISTED LIVING,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,14,(719) 545-0152,PUEBLO,"1033 E EVANS AVE, PUEBLO, CO 81004",38.249069,-104.615089,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
341150.898583932,4339830.18600316,251,230901,WHITCOMB TERRACE,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,15,(970) 544-1530,PITKIN,"0275 CASTLE CREEK RD, ASPEN, CO 81611",39.193218,-106.839409,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
204900.648018708,4332505.46596378,252,231104,BLOSSOM VIEW ASSISTED LIVING,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,16,(970) 434-6707,MESA,"3456 F RD, CLIFTON, CO 81520",39.091778,-108.411934,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
233094.643856017,4292828.92233869,253,231113,CARELINK AT DELTA HOUSE ASSISTED LIVING INC,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,28,(970) 433-5116,DELTA,"233 MAIN ST, DELTA, CO 81416",38.743832,-108.070976,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
204804.966351857,4332509.0636585,254,231117,PEACHTREE ASSISTED LIVING LLC,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,16,(970) 434-7062,MESA,"3450 F ROAD, CLIFTON, CO 81520",39.091778,-108.41304,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
195868.679865908,4332047.7108298,255,231118,MLS ASSISTED LIVING BC LLC,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,25,(970) 314-2993,MESA,"2897 ORCHARD AVE, GRAND JUNCTION, CO 81501",39.08456,-108.515976,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
204836.629546104,4332507.87297181,256,231123,PEACHTREE ASSISTED LIVING LLC,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,15,(970) 434-7062,MESA,"3452 F ROAD, CLIFTON, CO 81520",39.091778,-108.412674,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
177184.761550151,4341356.94641401,257,231128,FAMILY HEALTH WEST MEMORY CARE,SA1,Assisted Living Residence,Assisted Living Residence,ALR ONLY,ALRONLY,26,(970) 858-2545,MESA,"243 N CHERRY ST, FRUITA, CO 81521",39.16156,-108.735985,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
193162.963493236,4332966.98671314,258,231132,GRAND VILLA ASSISTED LIVING,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,64,(970) 261-8739,MESA,"2680 N 15TH ST, GRAND JUNCTION, CO 81506",39.091881,-108.547615,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
182887.040673171,4139421.29512847,259,231211,MADISON HOUSE,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,32,(970) 565-2047,MONTEZUMA,"120 S MADISON ST, CORTEZ, CO 81321",37.347359,-108.579758,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
183286.143186706,4135691.6484777,260,231289,MESA VIEW RETIREMENT HOME INC,SA2,Assisted Living Residence,Assisted Living Residence,ALR/ACF,ALR/ACF,16,(970) 749-0356,MONTEZUMA,"24760 ROAD G, CORTEZ, CO 81321",37.313942,-108.573669,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
497323.055349963,4490723.32489858,261,360343,OCR FORT COLLINS RECOVERY CENTER,S71,All Other Factypes,Rehabilitaton or Recovery,CONVALESCENT CENTER,CONV,10,(970) 493-4010,LARIMER,"2500 E. PROSPECT RD, FORT COLLINS, CO 80525",40.56728,-105.031624,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515698.842459309,4295112.9379792,262,370002,CEDAR SPRINGS BEHAVIORAL HEALTH SYSTEMS,061,All Other Factypes,Behavioral/Mental Health,MEDICAID,PRTF,0,(719) 633-4114,EL PASO,"2135 SOUTHGATE RD, COLORADO SPRINGS, CO 80906",38.804638,-104.819199,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
487431.83597712,4421575.9079043,263,010304,CENTENNIAL PEAKS HOSPITAL,012,Hospital,Hospital,PSYCHIATRIC,HOSP-PSY,104,(303) 673-9990,BOULDER,"2255 S 88TH ST, LOUISVILLE, CO 80027",39.944214,-105.147118,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
495458.556773861,4473673.11874862,264,010341,BANNER NORTH COLORADO MEDICAL CENTER - LOVELAND CAMPUS,011,Hospital,Hospital,SHORT TERM,HOSP-ACU,12,(970) 820-4640,LARIMER,"2000 BOISE AVE, LOVELAND, CO 80538",40.413666,-105.053528,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
503029.031114537,4399600.21553431,265,010420,KINDRED HOSPITAL-DENVER,015,Hospital,Hospital,LONG TERM,HOSP-LT,81,(303) 320-5871,DENVER,"1920 N HIGH ST, DENVER, CO 80218",39.7463,-104.964645,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
501764.130081465,4411123.3116652,266,010427,VIBRA HOSPITAL OF DENVER,015,Hospital,Hospital,LONG TERM,HOSP-LT,54,(303) 288-3000,ADAMS,"8451 PEARL ST, THORNTON, CO 80229",39.850128,-104.979378,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
514718.271923684,4397854.60297382,267,010433,HCA HEALTHONE SPALDING REHABILITATION,013,Hospital,Hospital,REHABILITATION,HOSP-RHB,78,(303) 367-1166,ARAPAHOE,"900 POTOMAC ST, AURORA, CO 80011",39.73045,-104.828247,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
501858.168446552,4389440.98949409,268,010435,CRAIG HOSPITAL,015,Hospital,Hospital,LONG TERM,HOSP-LT,93,(303) 789-8000,ARAPAHOE,"3425 S CLARKSON ST, ENGLEWOOD, CO 80113",39.654766,-104.97834,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
496938.911576509,4399347.84756531,269,010486,PAM SPECIALTY HOSPITAL OF DENVER,015,Hospital,Hospital,LONG TERM,HOSP-LT,63,(303) 264-6900,DENVER,"1690 MEADE ST, DENVER, CO 80204",39.744026,-105.035728,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
497132.102685451,4388048.01250302,270,010493,COLORADO MENTAL HEALTH HOSPITAL IN FORT LOGAN,012,Hospital,Hospital,PSYCHIATRIC,HOSP-PSY,154,(303) 866-7080,DENVER,"3520 W OXFORD AVE, DENVER, CO 80236",39.642212,-105.033424,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
514718.918576479,4397517.09725857,271,0104HY,KINDRED HOSPITAL AURORA,015,Hospital,Hospital,LONG TERM,HOSP-LT,37,(720) 857-8333,ARAPAHOE,"700 POTOMAC ST FL 2, AURORA, CO 80011",39.727409,-104.828247,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
502267.973115966,4391204.40921696,272,0104MJ,KINDRED HOSPITAL - DENVER SOUTH,015,Hospital,Hospital,LONG TERM,HOSP-LT,28,(303) 715-7373,DENVER,"2525 S DOWNING ST 3RD FLOOR, DENVER, CO 80210",39.670654,-104.973557,Licensed,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
504899.541256251,4398837.82423626,273,0104MU,NATIONAL JEWISH HEALTH,011,Hospital,Hospital,SHORT TERM,HOSP-ACU,46,(303) 388-4461,DENVER,"1400 JACKSON ST, DENVER, CO 80206",39.739422,-104.942818,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
518113.364076645,4297794.63572452,274,010501,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF COLORADO SPRINGS,013,Hospital,Hospital,REHABILITATION,HOSP-RHB,64,(719) 630-8000,EL PASO,"325 S PARKSIDE DR, COLORADO SPRINGS, CO 80910",38.828758,-104.791321,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515698.842459309,4295112.9379792,275,010507,CEDAR SPRINGS BEHAVIORAL HEALTH SYSTEM,012,Hospital,Hospital,PSYCHIATRIC,HOSP-PSY,100,(719) 633-4114,EL PASO,"2135 SOUTHGATE RD, COLORADO SPRINGS, CO 80906",38.804638,-104.819199,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
532453.277033274,4238163.78673106,276,010625,COLORADO MENTAL HEALTH HOSPITAL IN PUEBLO,012,Hospital,Hospital,PSYCHIATRIC,HOSP-PSY,516,(719) 546-4747,PUEBLO,"1600 W 24TH ST, PUEBLO, CO 81003",38.290962,-104.628891,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
482364.963559597,4397495.3803365,277,010NIZ,PAM HEALTH REHABILITATION HOSPITAL OF GOLDEN,013,Hospital,Hospital,REHABILITATION,HOSP-RHB,50,(303) 872-6457,JEFFERSON,"600 GOLDEN RIDGE RD, GOLDEN, CO 80401",39.727158,-105.20578,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
510047.637407577,4403236.2085808,278,018DRG,REUNION REHABILITATION HOSPITAL DENVER,013,Hospital,Hospital,REHABILITATION,HOSP-RHB,40,(720) 734-3500,DENVER,"4650 CENTRAL PARK BLVD, DENVER, CO 80238",39.779007,-104.882668,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
499975.092416495,4380436.61845593,279,01A933,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LITTLETON,013,Hospital,Hospital,REHABILITATION,HOSP-RHB,60,(303) 334-1100,ARAPAHOE,"1001 W MINERAL AVE, LITTLETON, CO 80120",39.573635,-105.00029,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
507981.332398335,4379113.06325408,280,01B953,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,012,Hospital,Hospital,PSYCHIATRIC,HOSP-PSY,86,(720) 348-2801,DOUGLAS,"8565 POPLAR WAY, HIGHLANDS RANCH, CO 80130",39.561672,-104.907089,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
502709.420724988,4399480.67584425,281,01C959,EATING RECOVERY CENTER.... A BEHAVIORAL HOSPITAL,01C,Hospital,Hospital,LICENSED PSYCH,LICPSY,36,(720) 258-4031,DENVER,"1830 N FRANKLIN ST STE 500, DENVER, CO 80218",39.745224,-104.968376,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
500280.455396353,4417145.31476895,282,01CEYS,WEST PINES BEHAVIORAL HOSPITAL,012,Hospital,Hospital,PSYCHIATRIC,HOSP-PSY,144,(720) 523-3334,ADAMS,"11455 HURON ST, WESTMINSTER, CO 80234",39.904388,-104.996719,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
514718.918576479,4397517.09725857,283,01D717,"HCA HEALTHONE MENTAL HEALTH AND WELLNESS CENTER, A PART OF AURORA HOSPITAL",01C,Hospital,Hospital,LICENSED PSYCH,LICPSY,120,(303) 360-3125,ARAPAHOE,"700 POTOMAC ST, AURORA, CO 80011",39.727409,-104.828247,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
509283.001249881,4397007.84071092,284,01H140,EATING RECOVERY CENTER,01C,Hospital,Hospital,LICENSED PSYCH,LICPSY,72,(303) 825-8584,DENVER,"8199 E 1ST AVE, DENVER, CO 80230",39.722897,-104.891685,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
517679.566379655,4474547.83340583,285,01L08S,PAM HEALTH REHABILITATION HOSPITAL OF GREELEY,013,Hospital,Hospital,REHABILITATION,HOSP-RHB,42,(970) 425-6770,WELD,"6810 10TH ST, GREELEY, CO 80634",40.421371,-104.791595,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
501764.130081465,4411123.3116652,286,01O235,DENVER REGIONAL REHABILITATION HOSPITAL,013,Hospital,Hospital,REHABILITATION,HOSP-RHB,31,(303) 301-8700,ADAMS,"8451 PEARL ST STE 101, THORNTON, CO 80229",39.850128,-104.979378,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
524801.231788347,4309857.88039016,287,01O618,PEAK VIEW BEHAVIORAL HEALTH,012,Hospital,Hospital,PSYCHIATRIC,HOSP-PSY,144,(719) 444-8484,EL PASO,"7353 SISTERS GRV, COLORADO SPRINGS, CO 80923",38.937302,-104.713837,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
502430.858741076,4472764.72792003,288,01P638,NORTHERN COLORADO LONG TERM ACUTE HOSPITAL,015,Hospital,Hospital,LONG TERM,HOSP-LT,20,(970) 619-3400,LARIMER,"4401A UNION ST, JOHNSTOWN, CO 80534",40.405491,-104.971352,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
502210.25642301,4472427.22574698,289,01TWTD,SIERRA VISTA,012,Hospital,Hospital,PSYCHIATRIC,HOSP-PSY,92,(970) 578-1769,LARIMER,"4770 LARIMER PKWY, JOHNSTOWN, CO 80534",40.402451,-104.973953,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
489019.442890378,4396455.37543922,290,01U246,ORTHOCOLORADO HOSPITAL AT ST. ANTHONY MEDICAL CAMPUS,011,Hospital,Hospital,SHORT TERM,HOSP-ACU,48,(720) 321-5000,JEFFERSON,"11650 W 2ND PL, LAKEWOOD, CO 80228",39.717899,-105.128113,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
502430.858741076,4472764.72792003,291,01V196,"NORTHERN COLORADO REHABILITATION HOSPITAL, INC.",013,Hospital,Hospital,REHABILITATION,HOSP-RHB,40,(970) 619-3400,LARIMER,"4401 UNION ST, JOHNSTOWN, CO 80534",40.405491,-104.971352,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
494150.163790475,4415335.55574098,292,01V6FO,PAM HEALTH REHABILITATION HOSPITAL OF WESTMINSTER,013,Hospital,Hospital,REHABILITATION,HOSP-RHB,36,(720) 653-3440,JEFFERSON,"6500 W 104TH AVE, WESTMINSTER, CO 80020",39.888062,-105.06842,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
511686.570528709,4378901.47422939,293,01WYTJ,REUNION REHABILITATION HOSPITAL INVERNESS,013,Hospital,Hospital,REHABILITATION,HOSP-RHB,40,(720) 741-8800,DOUGLAS,"372 INVERNESS DR S, ENGLEWOOD, CO 80112",39.559723,-104.86396,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
514883.369870864,4378683.89520154,294,01X753,DENVER SPRINGS,012,Hospital,Hospital,PSYCHIATRIC,HOSP-PSY,96,(720) 643-4300,DOUGLAS,"8835 AMERICAN WAY, ENGLEWOOD, CO 80112",39.557713,-104.826752,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
728335.743584027,4495420.94575415,295,020161,REGENT PARK CARE CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DUAL CERT,SNF/NF,51,(970) 854-2251,PHILLIPS,"816 S INTEROCEAN AVE, HOLYOKE, CO 80734",40.578091,-102.302284,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
651644.606843427,4447279.85095025,296,020162,WASHINGTON COUNTY NURSING HOME,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DUAL CERT,SNF/NF,40,(970) 345-2211,WASHINGTON,"599 W GREENHOUSE DR, AKRON, CO 80720",40.162197,-103.219292,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
651037.441615259,4497201.04738502,297,020165,"STERLING REHABILITATION AND NURSING, LLC",021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DUAL CERT,SNF/NF,103,(970) 522-2933,LOGAN,"1420 S 3RD AVE, STERLING, CO 80751",40.611839,-103.214584,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
615523.071461363,4456739.19306371,298,020170,EBEN EZER LUTHERAN CARE CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DUAL CERT,SNF/NF,125,(970) 842-2861,MORGAN,"122 HOSPITAL RD, BRUSH, CO 80723",40.253143,-103.641624,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
736569.922378713,4354272.86181641,299,020175,GRACE MANOR CARE CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DUAL CERT,SNF/NF,31,(719) 346-7512,KIT CARSON,"465 5TH ST, BURLINGTON, CO 80807",39.305538,-102.256355,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
615063.021863729,4456901.13985855,300,020186,"SOUTH PLATTE REHABILITATION AND NURSING, LLC",022,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DISTINCT PART,S/NF DP,78,(970) 842-2825,MORGAN,"2200 EDISON ST, BRUSH, CO 80723",40.254665,-103.647003,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
651996.656288796,4500565.72111199,301,020193,DEVONSHIRE CARE CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DUAL CERT,SNF/NF,84,(970) 522-4888,LOGAN,"1330 SIDNEY AVE, STERLING, CO 80751",40.64196,-103.202438,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
602828.90365281,4457354.94481498,302,020195,VALLEY VIEW VILLA,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DUAL CERT,SNF/NF,120,(970) 867-8261,MORGAN,"815 FREMONT AVE, FORT MORGAN, CO 80701",40.260345,-103.790756,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
737196.587985488,4437625.6179156,303,020197,HILLCREST CARE CENTER,022,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DISTINCT PART,S/NF DP,45,(970) 332-4856,YUMA,"360 CANYON RIDGE DR, WRAY, CO 80758",40.055523,-102.219147,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
729724.797555116,4541604.26937252,304,020199,SEDGWICK COUNTY MEMORIAL NURSING HOME,024,Nursing Facilities,Nursing Home/Skilled Nursing Facility,NF ONLY,NF,32,(970) 463-6229,SEDGWICK,"901 CEDAR ST, JULESBURG, CO 80737",40.993282,-102.268906,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
708105.801764558,4218205.25320114,305,020201,LAMAR ESTATES NURSING CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DUAL CERT,SNF/NF,60,(719) 336-3434,PROWERS,"205 S 10TH ST, LAMAR, CO 81052",38.087704,-102.627037,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
729959.788946587,4300701.6812065,306,020214,CHEYENNE MANOR,024,Nursing Facilities,Nursing Home/Skilled Nursing Facility,NF ONLY,NF,38,(719) 767-5602,CHEYENNE,"561 W 1ST ST N, CHEYENNE WELLS, CO 80810",38.825096,-102.351036,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
586110.262216548,4220595.85747288,307,020219,FOWLER HEALTH CARE,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF DUAL CERT,SNF/NF,45,(719) 263-4234,OTERO,"221 2ND ST, FOWLER, CO 81039",38.129108,-104.017502,Licensed,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
